+-----+------+------------------+--------------+------------------+-------------------+----------------+
|     |   ID |          Fortune |      Percent |   Cumulative_sum |   Initial_fortune |   Increased_by |
| 909 |  609 |  98000           |  6.23605e-05 |        0.995517  |           2400    |     39.8333    |
| 910 |  728 |  98000           |  6.23605e-05 |        0.995579  |          13989    |      6.00553   |
| 911 |  579 |  98000           |  6.23605e-05 |        0.995641  |          59031.8  |      0.660124  |
| 912 |  519 |  98000           |  6.23605e-05 |        0.995704  |           5792.4  |     15.9187    |
| 913 |  995 |  98000           |  6.23605e-05 |        0.995766  |           2400    |     39.8333    |
| 914 |  184 |  98000           |  6.23605e-05 |        0.995828  |           2400    |     39.8333    |
| 915 |  600 |  98000           |  6.23605e-05 |        0.995891  |           2400    |     39.8333    |
| 916 |  431 |  98000           |  6.23605e-05 |        0.995953  |          40033.5  |      1.44795   |
| 917 |  142 |  98000           |  6.23605e-05 |        0.996015  |          14402    |      5.80459   |
| 918 |   58 |  98000           |  6.23605e-05 |        0.996078  |          48966.8  |      1.00136   |
| 919 |  999 |  98000           |  6.23605e-05 |        0.99614   |           2400    |     39.8333    |
| 920 |  218 |  98000           |  6.23605e-05 |        0.996203  |           2400    |     39.8333    |
| 921 |  921 |  98000           |  6.23605e-05 |        0.996265  |           4858.2  |     19.1721    |
| 922 |  954 |  98000           |  6.23605e-05 |        0.996327  |          26321.6  |      2.72318   |
| 923 |  766 |  98000           |  6.23605e-05 |        0.99639   |          56090.2  |      0.747184  |
| 924 |  900 |  98000           |  6.23605e-05 |        0.996452  |          10091.7  |      8.71095   |
| 925 |  990 |  98000           |  6.23605e-05 |        0.996514  |          26597    |      2.68463   |
| 926 |  358 |  98000           |  6.23605e-05 |        0.996577  |          24426.1  |      3.0121    |
| 927 |  375 |  98000           |  6.23605e-05 |        0.996639  |          53131.5  |      0.84448   |
| 928 |  920 |  98000           |  6.23605e-05 |        0.996701  |           5345.1  |     17.3345    |
| 929 |  477 |  98000           |  6.23605e-05 |        0.996764  |          40549.5  |      1.4168    |
| 930 |  884 |  98000           |  6.23605e-05 |        0.996826  |          75079.5  |      0.305283  |
| 931 |  968 |  98000           |  6.23605e-05 |        0.996889  |          75079.5  |      0.305283  |
| 932 |  378 |  98000           |  6.23605e-05 |        0.996951  |         515556    |     -0.809914  |
| 933 |  755 |  98000           |  6.23605e-05 |        0.997013  |          75079.5  |      0.305283  |
| 934 |  288 |  98000           |  6.23605e-05 |        0.997076  |           2400    |     39.8333    |
| 935 |  298 |  98000           |  6.23605e-05 |        0.997138  |          56459.2  |      0.735765  |
| 936 |  464 |  98000           |  6.23605e-05 |        0.9972    |           2400    |     39.8333    |
| 937 |  243 |  98000           |  6.23605e-05 |        0.997263  |          13754.4  |      6.12502   |
| 938 |  643 |  98000           |  6.23605e-05 |        0.997325  |          39895.5  |      1.45642   |
| 939 |   99 |  98000           |  6.23605e-05 |        0.997387  |           2400    |     39.8333    |
| 940 |  964 |  98000           |  6.23605e-05 |        0.99745   |           2400    |     39.8333    |
| 941 |  861 |  98000           |  6.23605e-05 |        0.997512  |          52394.2  |      0.870434  |
| 942 |  482 |  98000           |  6.23605e-05 |        0.997575  |          23990    |      3.08503   |
| 943 |  744 |  97924.5         |  6.23124e-05 |        0.997637  |          68920.9  |      0.420824  |
| 944 |  564 |  97763.3         |  6.22099e-05 |        0.997699  |          24489    |      2.99213   |
| 945 |  126 |  97727.7         |  6.21872e-05 |        0.997761  |           2400    |     39.7199    |
| 946 |  459 |  96999.3         |  6.17237e-05 |        0.997823  |          13103.2  |      6.40269   |
| 947 |  276 |  96576.7         |  6.14548e-05 |        0.997884  |          24827.3  |      2.88994   |
| 948 |  120 |  96201           |  6.12157e-05 |        0.997946  |           6236.1  |     14.4265    |
| 949 |  581 |  93000           |  5.91788e-05 |        0.998005  |          57238.5  |      0.624781  |
| 950 |  998 |  93000           |  5.91788e-05 |        0.998064  |           2400    |     37.75      |
| 951 |  566 |  93000           |  5.91788e-05 |        0.998123  |          42603    |      1.18294   |
| 952 |  102 |  93000           |  5.91788e-05 |        0.998182  |           2400    |     37.75      |
| 953 |   93 |  93000           |  5.91788e-05 |        0.998242  |          53790    |      0.728946  |
| 954 |  324 |  93000           |  5.91788e-05 |        0.998301  |          15792.6  |      4.88882   |
| 955 |  305 |  93000           |  5.91788e-05 |        0.99836   |           7274.7  |     11.784     |
| 956 |  183 |  93000           |  5.91788e-05 |        0.998419  |           2400    |     37.75      |
| 957 |  119 |  93000           |  5.91788e-05 |        0.998478  |           3869.1  |     23.0366    |
| 958 |  819 |  90076.9         |  5.73188e-05 |        0.998536  |          36032.2  |      1.4999    |
| 959 |  905 |  89635           |  5.70376e-05 |        0.998593  |         515556    |     -0.826139  |
| 960 |  221 |  88000           |  5.59972e-05 |        0.998649  |          23983.2  |      2.66923   |
| 961 |  450 |  88000           |  5.59972e-05 |        0.998705  |          29424.1  |      1.99075   |
| 962 |  816 |  88000           |  5.59972e-05 |        0.998761  |          77386    |      0.137157  |
| 963 |  275 |  88000           |  5.59972e-05 |        0.998817  |           4858.2  |     17.1137    |
| 964 |   60 |  87851.2         |  5.59025e-05 |        0.998872  |           2400    |     35.6047    |
| 965 |  558 |  85986.4         |  5.47159e-05 |        0.998927  |          31227    |      1.7536    |
| 966 |  392 |  83000           |  5.28155e-05 |        0.99898   |           2400    |     33.5833    |
| 967 |  997 |  78869.7         |  5.01873e-05 |        0.99903   |          75079.5  |      0.0504825 |
| 968 |  606 |  76598.9         |  4.87423e-05 |        0.999079  |          25545.5  |      1.99852   |
| 969 |  440 |  76343.4         |  4.85797e-05 |        0.999128  |           2400    |     30.8098    |
| 970 |  302 |  75356.4         |  4.79517e-05 |        0.999175  |           2400    |     30.3985    |
| 971 | 1000 |  74221.6         |  4.72295e-05 |        0.999223  |           2400    |     29.9257    |
| 972 |  122 |  73148.5         |  4.65467e-05 |        0.999269  |          54983.2  |      0.330378  |
| 973 |  348 |  72821.7         |  4.63387e-05 |        0.999316  |          58378.5  |      0.247406  |
| 974 |   40 |  68855.8         |  4.38151e-05 |        0.999359  |           2400    |     27.6899    |
| 975 |  479 |  67502.6         |  4.2954e-05  |        0.999402  |           2400    |     27.1261    |
| 976 |  444 |  63271.3         |  4.02615e-05 |        0.999443  |           2400    |     25.363     |
| 977 |  322 |  61077           |  3.88652e-05 |        0.999481  |          49101.8  |      0.243886  |
| 978 |  696 |  58377.1         |  3.71472e-05 |        0.999519  |          44988.8  |      0.297593  |
| 979 |   79 |  57862.6         |  3.68198e-05 |        0.999555  |           8798.85 |      5.57615   |
| 980 |  908 |  53581.5         |  3.40956e-05 |        0.99959   |           2400    |     21.3256    |
| 981 |  380 |  53515.3         |  3.40535e-05 |        0.999624  |          14346.8  |      2.73012   |
| 982 |  547 |  51444.4         |  3.27357e-05 |        0.999656  |          14257.5  |      2.60822   |
| 983 |  719 |  50432.4         |  3.20917e-05 |        0.999688  |          45115.5  |      0.117851  |
| 984 |   63 |  44940.6         |  2.85971e-05 |        0.999717  |          16886.6  |      1.66132   |
| 985 |  460 |  44698           |  2.84427e-05 |        0.999745  |            480.6  |     92.0046    |
| 986 |  855 |  43271.1         |  2.75348e-05 |        0.999773  |          59358.8  |     -0.271024  |
| 987 |  731 |  43234.9         |  2.75117e-05 |        0.999801  |          40314.8  |      0.0724338 |
| 988 |  545 |  41606.5         |  2.64755e-05 |        0.999827  |          37772.2  |      0.10151   |
| 989 |   20 |  41120.8         |  2.61665e-05 |        0.999853  |           1818    |     21.6187    |
| 990 |  830 |  38455.6         |  2.44705e-05 |        0.999878  |           2400    |     15.0232    |
| 991 |    8 |  36733.5         |  2.33747e-05 |        0.999901  |            936.9  |     38.2075    |
| 992 |  262 |  35146.3         |  2.23647e-05 |        0.999923  |           2400    |     13.6443    |
| 993 |  525 |  34194.1         |  2.17588e-05 |        0.999945  |          16251.6  |      1.10404   |
| 994 |  208 |  32641.6         |  2.07709e-05 |        0.999966  |           2400    |     12.6007    |
| 995 |  467 |  21382.2         |  1.36062e-05 |        0.999979  |          39742.5  |     -0.461982  |
| 996 |  370 |  21260.2         |  1.35285e-05 |        0.999993  |           2400    |      7.85842   |
| 997 |   71 |  10340.1         |  6.57973e-06 |        1         |           3555    |      1.90861   |
| 998 |  508 |   8104.9         |  5.1574e-06  |        1         |          13110.9  |     -0.38182   |
| 999 |  111 |  -7473.3         | -4.7555e-06  |        1         |          28420.2  |     -1.26296   |
+-----+------+------------------+--------------+------------------+-------------------+----------------+
